Time_GMT	Temp_C					
6/14/2014 17:00	17.693145					
6/14/2014 17:30	17.631145					
6/14/2014 18:00	17.693145					
6/14/2014 18:30	17.756145					
6/14/2014 19:00	17.756145					
6/14/2014 19:30	17.756145					
6/14/2014 20:00	17.693145					
6/14/2014 20:30	17.506145					
6/14/2014 21:00	16.631145					
6/14/2014 21:30	15.319145					
6/14/2014 22:00	14.443145					
6/14/2014 22:30	13.943145					
6/14/2014 23:00	13.131145					
6/14/2014 23:30	13.256145					
6/15/2014 0:00	14.256145					
6/15/2014 0:30	16.319145					
6/15/2014 1:00	17.881145					
6/15/2014 1:30	18.069145					
6/15/2014 2:00	18.193145					
6/15/2014 2:30	18.193145					
6/15/2014 3:00	18.193145					
6/15/2014 3:30	18.193145					
6/15/2014 4:00	18.256145					
6/15/2014 4:30	18.193145					
6/15/2014 5:00	18.131145					
6/15/2014 5:30	18.131145					
6/15/2014 6:00	18.131145					
6/15/2014 6:30	18.069145					
6/15/2014 7:00	18.006145					
6/15/2014 7:30	17.943145					
6/15/2014 8:00	17.819145					
6/15/2014 8:30	17.756145					
6/15/2014 9:00	17.631145					
6/15/2014 9:30	17.381145					
6/15/2014 10:00	17.193145					
6/15/2014 10:30	16.569145					
6/15/2014 11:00	16.693145					
6/15/2014 11:30	16.069145					
6/15/2014 12:00	16.943145					
6/15/2014 12:30	17.381145					
6/15/2014 13:00	17.569145					
6/15/2014 13:30	17.569145					
6/15/2014 14:00	17.569145					
6/15/2014 14:30	17.569145					
6/15/2014 15:00	17.569145					
6/15/2014 15:30	17.569145					
6/15/2014 16:00	17.506145					
6/15/2014 16:30	17.443145					
6/15/2014 17:00	17.256145					
6/15/2014 17:30	16.819145					
6/15/2014 18:00	16.631145					
6/15/2014 18:30	16.569145					
6/15/2014 19:00	16.569145					
6/15/2014 19:30	16.569145					
6/15/2014 20:00	16.569145					
6/15/2014 20:30	16.506145					
6/15/2014 21:00	16.506145					
6/15/2014 21:30	16.443145					
6/15/2014 22:00	16.381145					
6/15/2014 22:30	16.069145					
6/15/2014 23:00	16.193145					
6/15/2014 23:30	16.006145					
6/16/2014 0:00	15.943145					
6/16/2014 0:30	15.819145					
6/16/2014 1:00	15.881145					
6/16/2014 1:30	16.131145					
6/16/2014 2:00	16.381145					
6/16/2014 2:30	16.569145					
6/16/2014 3:00	16.819145					
6/16/2014 3:30	16.756145					
6/16/2014 4:00	16.756145					
6/16/2014 4:30	16.756145					
6/16/2014 5:00	17.131145					
6/16/2014 5:30	17.193145					
6/16/2014 6:00	17.069145					
6/16/2014 6:30	17.319145					
6/16/2014 7:00	17.131145					
6/16/2014 7:30	17.319145					
6/16/2014 8:00	17.256145					
6/16/2014 8:30	17.256145					
6/16/2014 9:00	17.131145					
6/16/2014 9:30	16.943145					
6/16/2014 10:00	16.756145					
6/16/2014 10:30	15.693145					
6/16/2014 11:00	15.319145					
6/16/2014 11:30	17.881145					
6/16/2014 12:00	18.006145					
6/16/2014 12:30	18.381145					
6/16/2014 13:00	18.569145					
6/16/2014 13:30	18.006145					
6/16/2014 14:00	17.881145					
6/16/2014 14:30	17.881145					
6/16/2014 15:00	17.756145					
6/16/2014 15:30	17.693145					
6/16/2014 16:00	17.693145					
6/16/2014 16:30	17.693145					
6/16/2014 17:00	17.693145					
6/16/2014 17:30	17.693145					
6/16/2014 18:00	17.631145					
6/16/2014 18:30	17.631145					
6/16/2014 19:00	17.569145					
6/16/2014 19:30	17.506145					
6/16/2014 20:00	17.443145					
6/16/2014 20:30	17.381145					
6/16/2014 21:00	17.256145					
6/16/2014 21:30	17.193145					
6/16/2014 22:00	17.069145					
6/16/2014 22:30	16.319145					
6/16/2014 23:00	14.819145					
6/16/2014 23:30	13.881145					
6/17/2014 0:00	13.381145					
6/17/2014 0:30	13.756145					
6/17/2014 1:00	12.756145					
6/17/2014 1:30	14.193145					
6/17/2014 2:00	14.069145					
6/17/2014 2:30	15.881145					
6/17/2014 3:00	16.693145					
6/17/2014 3:30	16.819145					
6/17/2014 4:00	16.943145					
6/17/2014 4:30	17.006145					
6/17/2014 5:00	16.943145					
6/17/2014 5:30	17.006145					
6/17/2014 6:00	17.006145					
6/17/2014 6:30	17.069145					
6/17/2014 7:00	17.131145					
6/17/2014 7:30	17.069145					
6/17/2014 8:00	17.131145					
6/17/2014 8:30	17.193145					
6/17/2014 9:00	17.193145					
6/17/2014 9:30	17.131145					
6/17/2014 10:00	17.193145					
6/17/2014 10:30	16.943145					
6/17/2014 11:00	16.256145					
6/17/2014 11:30	18.881145					
6/17/2014 12:00	22.381145					
6/17/2014 12:30	22.506145					
6/17/2014 13:00	21.381145					
6/17/2014 13:30	21.631145					
6/17/2014 14:00	19.756145					
6/17/2014 14:30	18.506145					
6/17/2014 15:00	18.193145					
6/17/2014 15:30	17.881145					
6/17/2014 16:00	17.756145					
6/17/2014 16:30	17.756145					
6/17/2014 17:00	17.693145					
6/17/2014 17:30	17.693145					
6/17/2014 18:00	17.693145					
6/17/2014 18:30	17.631145					
6/17/2014 19:00	17.693145					
6/17/2014 19:30	17.693145					
6/17/2014 20:00	17.693145					
6/17/2014 20:30	17.693145					
6/17/2014 21:00	17.631145					
6/17/2014 21:30	17.569145					
6/17/2014 22:00	17.569145					
6/17/2014 22:30	17.506145					
6/17/2014 23:00	17.381145					
6/17/2014 23:30	17.131145					
6/18/2014 0:00	17.131145					
6/18/2014 0:30	16.131145					
6/18/2014 1:00	16.069145					
6/18/2014 1:30	15.943145					
6/18/2014 2:00	15.443145					
6/18/2014 2:30	16.256145					
6/18/2014 3:00	16.819145					
6/18/2014 3:30	17.381145					
6/18/2014 4:00	17.319145					
6/18/2014 4:30	17.381145					
6/18/2014 5:00	17.506145					
6/18/2014 5:30	17.631145					
6/18/2014 6:00	17.631145					
6/18/2014 6:30	17.569145					
6/18/2014 7:00	17.631145					
6/18/2014 7:30	17.569145					
6/18/2014 8:00	17.569145					
6/18/2014 8:30	17.569145					
6/18/2014 9:00	17.569145					
6/18/2014 9:30	17.569145					
6/18/2014 10:00	17.569145					
6/18/2014 10:30	17.569145					
6/18/2014 11:00	17.569145					
6/18/2014 11:30	17.693145					
6/18/2014 12:00	17.819145					
6/18/2014 12:30	18.069145					
6/18/2014 13:00	18.193145					
6/18/2014 13:30	19.006145					
6/18/2014 14:00	18.319145					
6/18/2014 14:30	18.319145					
6/18/2014 15:00	17.943145					
6/18/2014 15:30	17.943145					
6/18/2014 16:00	17.819145					
6/18/2014 16:30	17.819145					
6/18/2014 17:00	17.756145					
6/18/2014 17:30	17.756145					
6/18/2014 18:00	17.819145					
6/18/2014 18:30	17.819145					
6/18/2014 19:00	17.819145					
6/18/2014 19:30	17.819145					
6/18/2014 20:00	17.819145					
6/18/2014 20:30	17.819145					
6/18/2014 21:00	17.819145					
6/18/2014 21:30	17.819145					
6/18/2014 22:00	17.819145					
6/18/2014 22:30	17.756145					
6/18/2014 23:00	17.693145					
6/18/2014 23:30	17.693145					
6/19/2014 0:00	17.631145					
6/19/2014 0:30	17.381145					
6/19/2014 1:00	17.193145					
6/19/2014 1:30	16.756145					
6/19/2014 2:00	17.256145					
6/19/2014 2:30	17.193145					
6/19/2014 3:00	17.131145					
6/19/2014 3:30	16.881145					
6/19/2014 4:00	17.131145					
6/19/2014 4:30	17.193145					
6/19/2014 5:00	17.256145					
6/19/2014 5:30	17.193145					
6/19/2014 6:00	17.381145					
6/19/2014 6:30	17.319145					
6/19/2014 7:00	17.256145					
6/19/2014 7:30	17.131145					
6/19/2014 8:00	17.006145					
6/19/2014 8:30	16.943145					
6/19/2014 9:00	16.819145					
6/19/2014 9:30	16.756145					
6/19/2014 10:00	16.569145					
6/19/2014 10:30	16.569145					
6/19/2014 11:00	16.569145					
6/19/2014 11:30	16.631145					
6/19/2014 12:00	16.631145					
6/19/2014 12:30	16.693145					
6/19/2014 13:00	16.569145					
6/19/2014 13:30	16.569145					
6/19/2014 14:00	16.569145					
6/19/2014 14:30	16.631145					
6/19/2014 15:00	16.569145					
6/19/2014 15:30	16.631145					
6/19/2014 16:00	16.443145					
6/19/2014 16:30	16.443145					
6/19/2014 17:00	16.506145					
6/19/2014 17:30	16.569145					
6/19/2014 18:00	16.693145					
6/19/2014 18:30	16.693145					
6/19/2014 19:00	16.756145					
6/19/2014 19:30	16.693145					
6/19/2014 20:00	16.756145					
6/19/2014 20:30	16.756145					
6/19/2014 21:00	16.756145					
6/19/2014 21:30	16.693145					
6/19/2014 22:00	16.693145					
6/19/2014 22:30	16.693145					
6/19/2014 23:00	16.756145					
6/19/2014 23:30	16.756145					
6/20/2014 0:00	16.693145					
6/20/2014 0:30	16.506145					
6/20/2014 1:00	16.693145					
6/20/2014 1:30	16.631145					
6/20/2014 2:00	16.443145					
6/20/2014 2:30	16.131145					
6/20/2014 3:00	16.256145					
6/20/2014 3:30	15.819145					
6/20/2014 4:00	15.756145					
6/20/2014 4:30	16.006145					
6/20/2014 5:00	16.319145					
6/20/2014 5:30	16.381145					
6/20/2014 6:00	16.569145					
6/20/2014 6:30	16.569145					
6/20/2014 7:00	16.756145					
6/20/2014 7:30	16.756145					
6/20/2014 8:00	16.756145					
6/20/2014 8:30	16.819145					
6/20/2014 9:00	16.881145					
6/20/2014 9:30	16.881145					
6/20/2014 10:00	16.881145					
6/20/2014 10:30	16.943145					
6/20/2014 11:00	17.069145					
6/20/2014 11:30	17.069145					
6/20/2014 12:00	17.069145					
6/20/2014 12:30	17.256145					
6/20/2014 13:00	17.319145					
6/20/2014 13:30	17.319145					
6/20/2014 14:00	17.319145					
6/20/2014 14:30	17.256145					
6/20/2014 15:00	17.256145					
6/20/2014 15:30	17.069145					
6/20/2014 16:00	16.381145					
6/20/2014 16:30	16.256145					
6/20/2014 17:00	16.569145					
6/20/2014 17:30	16.943145					
6/20/2014 18:00	17.006145					
6/20/2014 18:30	16.943145					
6/20/2014 19:00	17.069145					
6/20/2014 19:30	17.131145					
6/20/2014 20:00	17.193145					
6/20/2014 20:30	17.193145					
6/20/2014 21:00	17.256145					
6/20/2014 21:30	17.256145					
6/20/2014 22:00	17.256145					
6/20/2014 22:30	17.256145					
6/20/2014 23:00	17.256145					
6/20/2014 23:30	17.319145					
6/21/2014 0:00	17.319145					
6/21/2014 0:30	17.319145					
6/21/2014 1:00	17.319145					
6/21/2014 1:30	17.193145					
6/21/2014 2:00	17.131145					
6/21/2014 2:30	16.819145					
6/21/2014 3:00	16.569145					
6/21/2014 3:30	16.506145					
6/21/2014 4:00	15.443145					
6/21/2014 4:30	15.381145					
6/21/2014 5:00	14.693145					
6/21/2014 5:30	15.881145					
6/21/2014 6:00	15.756145					
6/21/2014 6:30	15.943145					
6/21/2014 7:00	16.256145					
6/21/2014 7:30	16.381145					
6/21/2014 8:00	16.819145					
6/21/2014 8:30	16.881145					
6/21/2014 9:00	17.131145					
6/21/2014 9:30	17.256145					
6/21/2014 10:00	17.256145					
6/21/2014 10:30	17.319145					
6/21/2014 11:00	17.443145					
6/21/2014 11:30	17.506145					
6/21/2014 12:00	17.569145					
6/21/2014 12:30	17.569145					
6/21/2014 13:00	17.756145					
6/21/2014 13:30	17.881145					
6/21/2014 14:00	18.069145					
6/21/2014 14:30	18.131145					
6/21/2014 15:00	18.569145					
6/21/2014 15:30	18.193145					
6/21/2014 16:00	17.006145					
6/21/2014 16:30	16.381145					
6/21/2014 17:00	15.506145					
6/21/2014 17:30	15.881145					
6/21/2014 18:00	15.631145					
6/21/2014 18:30	15.881145					
6/21/2014 19:00	16.006145					
6/21/2014 19:30	16.256145					
6/21/2014 20:00	17.069145					
6/21/2014 20:30	17.069145					
6/21/2014 21:00	17.319145					
6/21/2014 21:30	17.443145					
6/21/2014 22:00	17.381145					
6/21/2014 22:30	17.443145					
6/21/2014 23:00	17.381145					
6/21/2014 23:30	17.381145					
6/22/2014 0:00	17.381145					
6/22/2014 0:30	17.381145					
6/22/2014 1:00	17.381145					
6/22/2014 1:30	17.319145					
6/22/2014 2:00	17.319145					
6/22/2014 2:30	17.131145					
6/22/2014 3:00	16.943145					
6/22/2014 3:30	16.569145					
6/22/2014 4:00	16.569145					
6/22/2014 4:30	14.381145					
6/22/2014 5:00	13.506145					
6/22/2014 5:30	13.006145					
6/22/2014 6:00	12.819145					
6/22/2014 6:30	11.819145					
6/22/2014 7:00	13.256145					
6/22/2014 7:30	13.193145					
6/22/2014 8:00	14.943145					
6/22/2014 8:30	16.256145					
6/22/2014 9:00	16.381145					
6/22/2014 9:30	16.881145					
6/22/2014 10:00	17.193145					
6/22/2014 10:30	17.319145					
6/22/2014 11:00	17.443145					
6/22/2014 11:30	17.569145					
6/22/2014 12:00	17.569145					
6/22/2014 12:30	17.631145					
6/22/2014 13:00	17.631145					
6/22/2014 13:30	17.631145					
6/22/2014 14:00	17.756145					
6/22/2014 14:30	17.693145					
6/22/2014 15:00	17.693145					
6/22/2014 15:30	17.693145					
6/22/2014 16:00	17.631145					
6/22/2014 16:30	17.381145					
6/22/2014 17:00	17.006145					
6/22/2014 17:30	16.756145					
6/22/2014 18:00	16.381145					
6/22/2014 18:30	16.506145					
6/22/2014 19:00	16.131145					
6/22/2014 19:30	16.131145					
6/22/2014 20:00	15.506145					
6/22/2014 20:30	16.881145					
6/22/2014 21:00	17.006145					
6/22/2014 21:30	17.193145					
6/22/2014 22:00	17.193145					
6/22/2014 22:30	17.256145					
6/22/2014 23:00	17.256145					
6/22/2014 23:30	17.256145					
6/23/2014 0:00	17.256145					
6/23/2014 0:30	17.256145					
6/23/2014 1:00	17.256145					
6/23/2014 1:30	17.256145					
6/23/2014 2:00	17.193145					
6/23/2014 2:30	17.256145					
6/23/2014 3:00	17.193145					
6/23/2014 3:30	17.131145					
6/23/2014 4:00	17.069145					
6/23/2014 4:30	16.693145					
6/23/2014 5:00	16.319145					
6/23/2014 5:30	15.381145					
6/23/2014 6:00	15.006145					
6/23/2014 6:30	15.006145					
6/23/2014 7:00	15.006145					
6/23/2014 7:30	15.819145					
6/23/2014 8:00	15.693145					
6/23/2014 8:30	15.881145					
6/23/2014 9:00	16.443145					
6/23/2014 9:30	16.881145					
6/23/2014 10:00	17.069145					
6/23/2014 10:30	17.256145					
6/23/2014 11:00	17.319145					
6/23/2014 11:30	17.381145					
6/23/2014 12:00	17.443145					
6/23/2014 12:30	17.506145					
6/23/2014 13:00	17.506145					
6/23/2014 13:30	17.506145					
6/23/2014 14:00	17.506145					
6/23/2014 14:30	17.569145					
6/23/2014 15:00	17.569145					
6/23/2014 15:30	17.569145					
6/23/2014 16:00	17.569145					
6/23/2014 16:30	17.569145					
6/23/2014 17:00	17.569145					
6/23/2014 17:30	17.443145					
6/23/2014 18:00	17.319145					
6/23/2014 18:30	16.819145					
6/23/2014 19:00	16.693145					
6/23/2014 19:30	16.193145					
6/23/2014 20:00	16.319145					
6/23/2014 20:30	16.256145					
6/23/2014 21:00	17.006145					
6/23/2014 21:30	17.193145					
6/23/2014 22:00	17.319145					
6/23/2014 22:30	17.381145					
6/23/2014 23:00	17.381145					
6/23/2014 23:30	17.381145					
6/24/2014 0:00	17.381145					
6/24/2014 0:30	17.381145					
6/24/2014 1:00	17.319145					
6/24/2014 1:30	17.319145					
6/24/2014 2:00	17.319145					
6/24/2014 2:30	17.319145					
6/24/2014 3:00	17.256145					
6/24/2014 3:30	17.256145					
6/24/2014 4:00	17.193145					
6/24/2014 4:30	17.193145					
6/24/2014 5:00	17.131145					
6/24/2014 5:30	16.881145					
6/24/2014 6:00	15.631145					
6/24/2014 6:30	15.631145					
6/24/2014 7:00	15.693145					
6/24/2014 7:30	14.256145					
6/24/2014 8:00	13.943145					
6/24/2014 8:30	15.381145					
6/24/2014 9:00	14.381145					
6/24/2014 9:30	15.756145					
6/24/2014 10:00	16.631145					
6/24/2014 10:30	17.131145					
6/24/2014 11:00	17.319145					
6/24/2014 11:30	17.443145					
6/24/2014 12:00	17.506145					
6/24/2014 12:30	17.506145					
6/24/2014 13:00	17.569145					
6/24/2014 13:30	17.569145					
6/24/2014 14:00	17.631145					
6/24/2014 14:30	17.631145					
6/24/2014 15:00	17.631145					
6/24/2014 15:30	17.631145					
6/24/2014 16:00	17.631145					
6/24/2014 16:30	17.631145					
6/24/2014 17:00	17.569145					
6/24/2014 17:30	17.569145					
6/24/2014 18:00	17.381145					
6/24/2014 18:30	17.256145					
6/24/2014 19:00	16.569145					
6/24/2014 19:30	16.006145					
6/24/2014 20:00	15.131145					
6/24/2014 20:30	15.069145					
6/24/2014 21:00	15.193145					
6/24/2014 21:30	16.193145					
6/24/2014 22:00	16.693145					
6/24/2014 22:30	17.006145					
6/24/2014 23:00	17.256145					
6/24/2014 23:30	17.256145					
6/25/2014 0:00	17.256145					
6/25/2014 0:30	17.319145					
6/25/2014 1:00	17.319145					
6/25/2014 1:30	17.319145					
6/25/2014 2:00	17.319145					
6/25/2014 2:30	17.319145					
6/25/2014 3:00	17.319145					
6/25/2014 3:30	17.256145					
6/25/2014 4:00	17.256145					
6/25/2014 4:30	17.256145					
6/25/2014 5:00	17.256145					
6/25/2014 5:30	17.193145					
6/25/2014 6:00	17.069145					
6/25/2014 6:30	16.631145					
6/25/2014 7:00	16.256145					
6/25/2014 7:30	15.819145					
6/25/2014 8:00	15.569145					
6/25/2014 8:30	15.881145					
6/25/2014 9:00	16.881145					
6/25/2014 9:30	16.693145					
6/25/2014 10:00	17.443145					
6/25/2014 10:30	17.381145					
6/25/2014 11:00	17.443145					
6/25/2014 11:30	17.443145					
6/25/2014 12:00	17.443145					
6/25/2014 12:30	17.443145					
6/25/2014 13:00	17.381145					
6/25/2014 13:30	17.381145					
6/25/2014 14:00	17.381145					
6/25/2014 14:30	17.381145					
6/25/2014 15:00	17.381145					
6/25/2014 15:30	17.381145					
6/25/2014 16:00	17.381145					
6/25/2014 16:30	17.381145					
6/25/2014 17:00	17.381145					
6/25/2014 17:30	17.381145					
6/25/2014 18:00	17.381145					
6/25/2014 18:30	17.319145					
6/25/2014 19:00	17.193145					
6/25/2014 19:30	17.131145					
6/25/2014 20:00	16.443145					
6/25/2014 20:30	16.443145					
6/25/2014 21:00	16.943145					
6/25/2014 21:30	16.569145					
6/25/2014 22:00	16.756145					
6/25/2014 22:30	17.006145					
6/25/2014 23:00	17.193145					
6/25/2014 23:30	17.319145					
6/26/2014 0:00	17.319145					
6/26/2014 0:30	17.319145					
6/26/2014 1:00	17.381145					
6/26/2014 1:30	17.319145					
6/26/2014 2:00	17.319145					
6/26/2014 2:30	17.319145					
6/26/2014 3:00	17.256145					
6/26/2014 3:30	17.256145					
6/26/2014 4:00	17.256145					
6/26/2014 4:30	17.256145					
6/26/2014 5:00	17.193145					
6/26/2014 5:30	17.193145					
6/26/2014 6:00	17.131145					
6/26/2014 6:30	17.131145					
6/26/2014 7:00	16.756145					
6/26/2014 7:30	16.193145					
6/26/2014 8:00	15.693145					
6/26/2014 8:30	15.131145					
6/26/2014 9:00	15.069145					
6/26/2014 9:30	15.443145					
6/26/2014 10:00	15.443145					
6/26/2014 10:30	15.756145					
6/26/2014 11:00	16.693145					
6/26/2014 11:30	17.069145					
6/26/2014 12:00	17.131145					
6/26/2014 12:30	17.131145					
6/26/2014 13:00	17.131145					
6/26/2014 13:30	17.193145					
6/26/2014 14:00	17.193145					
6/26/2014 14:30	17.256145					
6/26/2014 15:00	17.256145					
6/26/2014 15:30	17.256145					
6/26/2014 16:00	17.256145					
6/26/2014 16:30	17.256145					
6/26/2014 17:00	17.256145					
6/26/2014 17:30	17.193145					
6/26/2014 18:00	17.193145					
6/26/2014 18:30	17.193145					
6/26/2014 19:00	17.069145					
6/26/2014 19:30	16.756145					
6/26/2014 20:00	16.569145					
6/26/2014 20:30	16.193145					
6/26/2014 21:00	16.256145					
6/26/2014 21:30	16.069145					
6/26/2014 22:00	15.506145					
6/26/2014 22:30	16.193145					
6/26/2014 23:00	16.381145					
6/26/2014 23:30	16.881145					
6/27/2014 0:00	17.006145					
6/27/2014 0:30	17.006145					
6/27/2014 1:00	17.069145					
6/27/2014 1:30	17.069145					
6/27/2014 2:00	17.131145					
6/27/2014 2:30	17.069145					
6/27/2014 3:00	17.069145					
6/27/2014 3:30	17.069145					
6/27/2014 4:00	17.069145					
6/27/2014 4:30	17.069145					
6/27/2014 5:00	17.069145					
6/27/2014 5:30	17.069145					
6/27/2014 6:00	17.006145					
6/27/2014 6:30	16.943145					
6/27/2014 7:00	16.881145					
6/27/2014 7:30	16.693145					
6/27/2014 8:00	16.319145					
6/27/2014 8:30	15.506145					
6/27/2014 9:00	15.506145					
6/27/2014 9:30	14.506145					
6/27/2014 10:00	15.381145					
6/27/2014 10:30	15.193145					
6/27/2014 11:00	15.443145					
6/27/2014 11:30	16.631145					
6/27/2014 12:00	17.131145					
6/27/2014 12:30	17.193145					
6/27/2014 13:00	17.256145					
6/27/2014 13:30	17.256145					
6/27/2014 14:00	17.256145					
6/27/2014 14:30	17.193145					
6/27/2014 15:00	17.193145					
6/27/2014 15:30	17.193145					
6/27/2014 16:00	17.193145					
6/27/2014 16:30	17.193145					
6/27/2014 17:00	17.193145					
6/27/2014 17:30	17.131145					
6/27/2014 18:00	17.131145					
6/27/2014 18:30	17.131145					
6/27/2014 19:00	17.069145					
6/27/2014 19:30	16.819145					
6/27/2014 20:00	16.381145					
6/27/2014 20:30	14.319145					
6/27/2014 21:00	13.193145					
6/27/2014 21:30	12.381145					
6/27/2014 22:00	12.943145					
6/27/2014 22:30	12.443145					
6/27/2014 23:00	12.943145					
6/27/2014 23:30	14.131145					
6/28/2014 0:00	15.631145					
6/28/2014 0:30	16.131145					
6/28/2014 1:00	16.631145					
6/28/2014 1:30	16.756145					
6/28/2014 2:00	16.881145					
6/28/2014 2:30	16.881145					
6/28/2014 3:00	16.881145					
6/28/2014 3:30	16.881145					
6/28/2014 4:00	16.881145					
6/28/2014 4:30	16.881145					
6/28/2014 5:00	16.881145					
6/28/2014 5:30	16.881145					
6/28/2014 6:00	16.819145					
6/28/2014 6:30	16.756145					
6/28/2014 7:00	16.693145					
6/28/2014 7:30	16.381145					
6/28/2014 8:00	15.256145					
6/28/2014 8:30	13.443145					
6/28/2014 9:00	11.506145					
6/28/2014 9:30	10.943145					
6/28/2014 10:00	10.881145					
6/28/2014 10:30	11.506145					
6/28/2014 11:00	12.319145					
6/28/2014 11:30	16.631145					
6/28/2014 12:00	19.193145					
6/28/2014 12:30	18.131145					
6/28/2014 13:00	17.569145					
6/28/2014 13:30	17.381145					
6/28/2014 14:00	17.256145					
6/28/2014 14:30	17.256145					
6/28/2014 15:00	17.193145					
6/28/2014 15:30	17.193145					
6/28/2014 16:00	17.193145					
6/28/2014 16:30	17.193145					
6/28/2014 17:00	17.131145					
6/28/2014 17:30	17.131145					
6/28/2014 18:00	17.131145					
6/28/2014 18:30	17.069145					
6/28/2014 19:00	17.006145					
6/28/2014 19:30	16.819145					
6/28/2014 20:00	16.256145					
6/28/2014 20:30	15.881145					
6/28/2014 21:00	13.756145					
6/28/2014 21:30	12.881145					
6/28/2014 22:00	13.069145					
6/28/2014 22:30	12.131145					
6/28/2014 23:00	11.381145					
6/28/2014 23:30	10.819145					
6/29/2014 0:00	11.319145					
6/29/2014 0:30	10.819145					
6/29/2014 1:00	13.881145					
6/29/2014 1:30	16.319145					
6/29/2014 2:00	16.631145					
6/29/2014 2:30	16.693145					
6/29/2014 3:00	16.756145					
6/29/2014 3:30	16.756145					
6/29/2014 4:00	16.756145					
6/29/2014 4:30	16.693145					
6/29/2014 5:00	16.693145					
6/29/2014 5:30	16.693145					
6/29/2014 6:00	16.693145					
6/29/2014 6:30	16.631145					
6/29/2014 7:00	16.631145					
6/29/2014 7:30	16.506145					
6/29/2014 8:00	14.881145					
6/29/2014 8:30	13.319145					
6/29/2014 9:00	12.881145					
6/29/2014 9:30	13.069145					
6/29/2014 10:00	13.881145					
6/29/2014 10:30	14.756145					
6/29/2014 11:00	15.193145					
6/29/2014 11:30	18.319145					
6/29/2014 12:00	18.319145					
6/29/2014 12:30	20.943145					
6/29/2014 13:00	20.756145					
6/29/2014 13:30	18.069145					
6/29/2014 14:00	17.381145					
6/29/2014 14:30	17.131145					
6/29/2014 15:00	17.131145					
6/29/2014 15:30	17.131145					
6/29/2014 16:00	17.131145					
6/29/2014 16:30	17.069145					
6/29/2014 17:00	17.069145					
6/29/2014 17:30	17.069145					
6/29/2014 18:00	17.069145					
6/29/2014 18:30	17.006145					
6/29/2014 19:00	16.943145					
6/29/2014 19:30	16.943145					
6/29/2014 20:00	16.631145					
6/29/2014 20:30	15.443145					
6/29/2014 21:00	14.443145					
6/29/2014 21:30	13.881145					
6/29/2014 22:00	12.881145					
6/29/2014 22:30	12.756145					
6/29/2014 23:00	12.381145					
6/29/2014 23:30	11.756145					
6/30/2014 0:00	11.819145					
6/30/2014 0:30	13.569145					
6/30/2014 1:00	14.193145					
6/30/2014 1:30	15.819145					
6/30/2014 2:00	16.443145					
6/30/2014 2:30	16.631145					
6/30/2014 3:00	16.631145					
6/30/2014 3:30	16.693145					
6/30/2014 4:00	16.756145					
6/30/2014 4:30	16.819145					
6/30/2014 5:00	16.819145					
6/30/2014 5:30	16.756145					
6/30/2014 6:00	16.756145					
6/30/2014 6:30	16.756145					
6/30/2014 7:00	16.693145					
6/30/2014 7:30	16.693145					
6/30/2014 8:00	16.631145					
6/30/2014 8:30	16.569145					
6/30/2014 9:00	16.443145					
6/30/2014 9:30	16.193145					
6/30/2014 10:00	16.443145					
6/30/2014 10:30	16.131145					
6/30/2014 11:00	16.693145					
6/30/2014 11:30	19.006145					
6/30/2014 12:00	19.881145					
6/30/2014 12:30	19.756145					
6/30/2014 13:00	18.756145					
6/30/2014 13:30	19.193145					
6/30/2014 14:00	17.631145					
6/30/2014 14:30	17.256145					
6/30/2014 15:00	17.131145					
6/30/2014 15:30	17.131145					
6/30/2014 16:00	17.131145					
6/30/2014 16:30	17.131145					
6/30/2014 17:00	17.069145					
6/30/2014 17:30	17.069145					
6/30/2014 18:00	17.069145					
6/30/2014 18:30	17.069145					
6/30/2014 19:00	17.006145					
6/30/2014 19:30	17.006145					
6/30/2014 20:00	17.006145					
6/30/2014 20:30	16.943145					
6/30/2014 21:00	16.943145					
6/30/2014 21:30	16.819145					
6/30/2014 22:00	16.693145					
6/30/2014 22:30	15.881145					
6/30/2014 23:00	15.943145					
6/30/2014 23:30	15.193145					
7/1/2014 0:00	15.193145					
7/1/2014 0:30	15.006145					
7/1/2014 1:00	15.131145					
7/1/2014 1:30	16.006145					
