Time_GMT	Temp_C					
6/14/2014 17:00	17.55777966					
6/14/2014 17:30	17.55777966					
6/14/2014 18:00	17.55777966					
6/14/2014 18:30	17.61977966					
6/14/2014 19:00	17.61977966					
6/14/2014 19:30	17.61977966					
6/14/2014 20:00	17.55777966					
6/14/2014 20:30	17.49577966					
6/14/2014 21:00	16.86977966					
6/14/2014 21:30	15.55777966					
6/14/2014 22:00	14.49577966					
6/14/2014 22:30	13.80777966					
6/14/2014 23:00	13.05777966					
6/14/2014 23:30	13.68277966					
6/15/2014 0:00	14.30777966					
6/15/2014 0:30	16.11977966					
6/15/2014 1:00	17.74577966					
6/15/2014 1:30	17.99577966					
6/15/2014 2:00	18.05777966					
6/15/2014 2:30	18.05777966					
6/15/2014 3:00	18.05777966					
6/15/2014 3:30	18.05777966					
6/15/2014 4:00	18.11977966					
6/15/2014 4:30	18.05777966					
6/15/2014 5:00	18.05777966					
6/15/2014 5:30	18.05777966					
6/15/2014 6:00	17.99577966					
6/15/2014 6:30	17.93277966					
6/15/2014 7:00	17.86977966					
6/15/2014 7:30	17.80777966					
6/15/2014 8:00	17.68277966					
6/15/2014 8:30	17.61977966					
6/15/2014 9:00	17.55777966					
6/15/2014 9:30	17.36977966					
6/15/2014 10:00	17.24577966					
6/15/2014 10:30	16.55777966					
6/15/2014 11:00	16.86977966					
6/15/2014 11:30	16.36977966					
6/15/2014 12:00	17.05777966					
6/15/2014 12:30	17.30777966					
6/15/2014 13:00	17.43277966					
6/15/2014 13:30	17.43277966					
6/15/2014 14:00	17.43277966					
6/15/2014 14:30	17.43277966					
6/15/2014 15:00	17.43277966					
6/15/2014 15:30	17.43277966					
6/15/2014 16:00	17.36977966					
6/15/2014 16:30	17.30777966					
6/15/2014 17:00	17.18277966					
6/15/2014 17:30	16.74577966					
6/15/2014 18:00	16.55777966					
6/15/2014 18:30	16.49577966					
6/15/2014 19:00	16.43277966					
6/15/2014 19:30	16.43277966					
6/15/2014 20:00	16.43277966					
6/15/2014 20:30	16.43277966					
6/15/2014 21:00	16.36977966					
6/15/2014 21:30	16.36977966					
6/15/2014 22:00	16.30777966					
6/15/2014 22:30	16.11977966					
6/15/2014 23:00	16.18277966					
6/15/2014 23:30	15.99577966					
6/16/2014 0:00	15.93277966					
6/16/2014 0:30	15.80777966					
6/16/2014 1:00	15.93277966					
6/16/2014 1:30	16.05777966					
6/16/2014 2:00	16.30777966					
6/16/2014 2:30	16.49577966					
6/16/2014 3:00	16.68277966					
6/16/2014 3:30	16.61977966					
6/16/2014 4:00	16.61977966					
6/16/2014 4:30	16.68277966					
6/16/2014 5:00	16.99577966					
6/16/2014 5:30	17.05777966					
6/16/2014 6:00	16.93277966					
6/16/2014 6:30	17.18277966					
6/16/2014 7:00	16.99577966					
6/16/2014 7:30	17.18277966					
6/16/2014 8:00	17.11977966					
6/16/2014 8:30	17.11977966					
6/16/2014 9:00	17.11977966					
6/16/2014 9:30	16.80777966					
6/16/2014 10:00	16.68277966					
6/16/2014 10:30	15.80777966					
6/16/2014 11:00	15.18277966					
6/16/2014 11:30	16.55777966					
6/16/2014 12:00	17.80777966					
6/16/2014 12:30	18.86977966					
6/16/2014 13:00	19.24577966					
6/16/2014 13:30	18.24577966					
6/16/2014 14:00	17.93277966					
6/16/2014 14:30	17.80777966					
6/16/2014 15:00	17.61977966					
6/16/2014 15:30	17.55777966					
6/16/2014 16:00	17.55777966					
6/16/2014 16:30	17.55777966					
6/16/2014 17:00	17.55777966					
6/16/2014 17:30	17.55777966					
6/16/2014 18:00	17.49577966					
6/16/2014 18:30	17.49577966					
6/16/2014 19:00	17.43277966					
6/16/2014 19:30	17.36977966					
6/16/2014 20:00	17.30777966					
6/16/2014 20:30	17.24577966					
6/16/2014 21:00	17.18277966					
6/16/2014 21:30	17.11977966					
6/16/2014 22:00	17.05777966					
6/16/2014 22:30	16.30777966					
6/16/2014 23:00	14.61977966					
6/16/2014 23:30	13.86977966					
6/17/2014 0:00	13.49577966					
6/17/2014 0:30	13.80777966					
6/17/2014 1:00	12.74577966					
6/17/2014 1:30	13.99577966					
6/17/2014 2:00	14.24577966					
6/17/2014 2:30	16.11977966					
6/17/2014 3:00	16.61977966					
6/17/2014 3:30	16.68277966					
6/17/2014 4:00	16.80777966					
6/17/2014 4:30	16.86977966					
6/17/2014 5:00	16.80777966					
6/17/2014 5:30	16.86977966					
6/17/2014 6:00	16.86977966					
6/17/2014 6:30	16.93277966					
6/17/2014 7:00	16.99577966					
6/17/2014 7:30	16.99577966					
6/17/2014 8:00	16.99577966					
6/17/2014 8:30	17.05777966					
6/17/2014 9:00	17.05777966					
6/17/2014 9:30	17.05777966					
6/17/2014 10:00	17.05777966					
6/17/2014 10:30	16.80777966					
6/17/2014 11:00	16.24577966					
6/17/2014 11:30	16.18277966					
6/17/2014 12:00	21.74577966					
6/17/2014 12:30	23.49577966					
6/17/2014 13:00	22.80777966					
6/17/2014 13:30	23.80777966					
6/17/2014 14:00	21.93277966					
6/17/2014 14:30	19.05777966					
6/17/2014 15:00	18.55777966					
6/17/2014 15:30	17.80777966					
6/17/2014 16:00	17.61977966					
6/17/2014 16:30	17.61977966					
6/17/2014 17:00	17.61977966					
6/17/2014 17:30	17.55777966					
6/17/2014 18:00	17.55777966					
6/17/2014 18:30	17.55777966					
6/17/2014 19:00	17.55777966					
6/17/2014 19:30	17.55777966					
6/17/2014 20:00	17.55777966					
6/17/2014 20:30	17.55777966					
6/17/2014 21:00	17.49577966					
6/17/2014 21:30	17.49577966					
6/17/2014 22:00	17.43277966					
6/17/2014 22:30	17.43277966					
6/17/2014 23:00	17.30777966					
6/17/2014 23:30	17.11977966					
6/18/2014 0:00	17.05777966					
6/18/2014 0:30	16.11977966					
6/18/2014 1:00	16.05777966					
6/18/2014 1:30	16.05777966					
6/18/2014 2:00	15.49577966					
6/18/2014 2:30	16.05777966					
6/18/2014 3:00	16.86977966					
6/18/2014 3:30	17.30777966					
6/18/2014 4:00	17.30777966					
6/18/2014 4:30	17.30777966					
6/18/2014 5:00	17.43277966					
6/18/2014 5:30	17.49577966					
6/18/2014 6:00	17.49577966					
6/18/2014 6:30	17.43277966					
6/18/2014 7:00	17.49577966					
6/18/2014 7:30	17.43277966					
6/18/2014 8:00	17.43277966					
6/18/2014 8:30	17.43277966					
6/18/2014 9:00	17.43277966					
6/18/2014 9:30	17.43277966					
6/18/2014 10:00	17.49577966					
6/18/2014 10:30	17.49577966					
6/18/2014 11:00	17.49577966					
6/18/2014 11:30	17.55777966					
6/18/2014 12:00	17.99577966					
6/18/2014 12:30	18.24577966					
6/18/2014 13:00	18.61977966					
6/18/2014 13:30	20.18277966					
6/18/2014 14:00	19.30777966					
6/18/2014 14:30	18.74577966					
6/18/2014 15:00	18.05777966					
6/18/2014 15:30	18.05777966					
6/18/2014 16:00	17.74577966					
6/18/2014 16:30	17.68277966					
6/18/2014 17:00	17.61977966					
6/18/2014 17:30	17.61977966					
6/18/2014 18:00	17.68277966					
6/18/2014 18:30	17.68277966					
6/18/2014 19:00	17.68277966					
6/18/2014 19:30	17.68277966					
6/18/2014 20:00	17.68277966					
6/18/2014 20:30	17.68277966					
