Time_GMT	Temp_C					
12/14/2014 18:00	19					
12/14/2014 18:30	19					
12/14/2014 19:00	19					
12/14/2014 19:30	19					
12/14/2014 20:00	19					
12/14/2014 20:30	19					
12/14/2014 21:00	19					
12/14/2014 21:30	19					
12/14/2014 22:00	19					
12/14/2014 22:30	19					
12/14/2014 23:00	19					
12/14/2014 23:30	19					
12/15/2014 0:00	19					
12/15/2014 0:30	19					
12/15/2014 1:00	19					
12/15/2014 1:30	19					
12/15/2014 2:00	19					
12/15/2014 2:30	19					
12/15/2014 3:00	19					
12/15/2014 3:30	19					
12/15/2014 4:00	19					
12/15/2014 4:30	19					
12/15/2014 5:00	19					
12/15/2014 5:30	19					
12/15/2014 6:00	19					
12/15/2014 6:30	19					
12/15/2014 7:00	19					
12/15/2014 7:30	19					
12/15/2014 8:00	19					
12/15/2014 8:30	19					
12/15/2014 9:00	19					
12/15/2014 9:30	19					
12/15/2014 10:00	19					
12/15/2014 10:30	19.5					
12/15/2014 11:00	19.5					
12/15/2014 11:30	19.5					
12/15/2014 12:00	19.5					
12/15/2014 12:30	19.5					
12/15/2014 13:00	19.5					
12/15/2014 13:30	19.5					
12/15/2014 14:00	19.5					
12/15/2014 14:30	19.5					
12/15/2014 15:00	20					
12/15/2014 15:30	20					
12/15/2014 16:00	20					
12/15/2014 16:30	20					
12/15/2014 17:00	20					
12/15/2014 17:30	20					
12/15/2014 18:00	20					
12/15/2014 18:30	19.5					
12/15/2014 19:00	19.5					
12/15/2014 19:30	19.5					
12/15/2014 20:00	20					
12/15/2014 20:30	20					
12/15/2014 21:00	20					
12/15/2014 21:30	19.5					
12/15/2014 22:00	19.5					
12/15/2014 22:30	19.5					
12/15/2014 23:00	19.5					
12/15/2014 23:30	19.5					
12/16/2014 0:00	19.5					
12/16/2014 0:30	19.5					
12/16/2014 1:00	19.5					
12/16/2014 1:30	19.5					
12/16/2014 2:00	19.5					
12/16/2014 2:30	19.5					
12/16/2014 3:00	19.5					
12/16/2014 3:30	19.5					
12/16/2014 4:00	19					
12/16/2014 4:30	19					
12/16/2014 5:00	19					
12/16/2014 5:30	19					
12/16/2014 6:00	19					
12/16/2014 6:30	19					
12/16/2014 7:00	19.5					
12/16/2014 7:30	19.5					
12/16/2014 8:00	19.5					
12/16/2014 8:30	19.5					
12/16/2014 9:00	19.5					
12/16/2014 9:30	19.5					
12/16/2014 10:00	20					
12/16/2014 10:30	20					
12/16/2014 11:00	20					
12/16/2014 11:30	20					
12/16/2014 12:00	20					
12/16/2014 12:30	20					
12/16/2014 13:00	20.5					
12/16/2014 13:30	20.5					
12/16/2014 14:00	20.5					
12/16/2014 14:30	20.5					
12/16/2014 15:00	20.5					
12/16/2014 15:30	21					
12/16/2014 16:00	21					
12/16/2014 16:30	21					
12/16/2014 17:00	21					
12/16/2014 17:30	20.5					
12/16/2014 18:00	20.5					
12/16/2014 18:30	20.5					
12/16/2014 19:00	20.5					
12/16/2014 19:30	20					
12/16/2014 20:00	20					
12/16/2014 20:30	20					
12/16/2014 21:00	20					
12/16/2014 21:30	20					
12/16/2014 22:00	20					
12/16/2014 22:30	20					
12/16/2014 23:00	20					
12/16/2014 23:30	19.5					
12/17/2014 0:00	19.5					
12/17/2014 0:30	19.5					
12/17/2014 1:00	19.5					
12/17/2014 1:30	19.5					
12/17/2014 2:00	19.5					
12/17/2014 2:30	19.5					
12/17/2014 3:00	20					
12/17/2014 3:30	20					
12/17/2014 4:00	20					
12/17/2014 4:30	20					
12/17/2014 5:00	19.5					
12/17/2014 5:30	20					
12/17/2014 6:00	20					
12/17/2014 6:30	20					
12/17/2014 7:00	20					
12/17/2014 7:30	20					
12/17/2014 8:00	20					
12/17/2014 8:30	20.5					
12/17/2014 9:00	20.5					
12/17/2014 9:30	20.5					
12/17/2014 10:00	20.5					
12/17/2014 10:30	20.5					
12/17/2014 11:00	20.5					
12/17/2014 11:30	21					
12/17/2014 12:00	21					
12/17/2014 12:30	21					
12/17/2014 13:00	21					
12/17/2014 13:30	21					
