Time_GMT	Temp_C					
8/26/2014 20:00	16					
8/26/2014 20:30	16					
8/26/2014 21:00	16					
8/26/2014 21:30	15					
8/26/2014 22:00	15.5					
8/26/2014 22:30	15.5					
8/26/2014 23:00	16					
8/26/2014 23:30	16					
8/27/2014 0:00	16					
8/27/2014 0:30	16					
8/27/2014 1:00	16					
8/27/2014 1:30	16					
8/27/2014 2:00	16					
8/27/2014 2:30	16					
8/27/2014 3:00	16					
8/27/2014 3:30	16					
8/27/2014 4:00	16					
8/27/2014 4:30	16					
8/27/2014 5:00	16					
8/27/2014 5:30	16					
8/27/2014 6:00	16					
8/27/2014 6:30	16					
8/27/2014 7:00	16					
8/27/2014 7:30	16					
8/27/2014 8:00	16					
8/27/2014 8:30	16					
8/27/2014 9:00	16					
8/27/2014 9:30	17					
8/27/2014 10:00	19.5					
8/27/2014 10:30	20.5					
8/27/2014 11:00	20					
8/27/2014 11:30	18.5					
8/27/2014 12:00	18.5					
8/27/2014 12:30	17.5					
8/27/2014 13:00	17					
8/27/2014 13:30	16.5					
8/27/2014 14:00	16.5					
8/27/2014 14:30	16.5					
8/27/2014 15:00	16.5					
8/27/2014 15:30	16.5					
8/27/2014 16:00	16.5					
8/27/2014 16:30	16.5					
8/27/2014 17:00	16.5					
8/27/2014 17:30	16.5					
8/27/2014 18:00	16.5					
8/27/2014 18:30	16.5					
8/27/2014 19:00	16.5					
8/27/2014 19:30	16.5					
8/27/2014 20:00	16.5					
8/27/2014 20:30	16.5					
8/27/2014 21:00	16					
8/27/2014 21:30	15.5					
8/27/2014 22:00	14.5					
8/27/2014 22:30	15					
8/27/2014 23:00	15.5					
8/27/2014 23:30	15.5					
8/28/2014 0:00	16					
8/28/2014 0:30	16					
8/28/2014 1:00	16					
8/28/2014 1:30	16					
8/28/2014 2:00	16					
8/28/2014 2:30	16					
8/28/2014 3:00	16					
8/28/2014 3:30	16					
8/28/2014 4:00	16					
8/28/2014 4:30	16					
8/28/2014 5:00	16					
8/28/2014 5:30	16					
8/28/2014 6:00	16					
8/28/2014 6:30	16					
8/28/2014 7:00	16					
8/28/2014 7:30	16					
8/28/2014 8:00	16					
8/28/2014 8:30	16					
8/28/2014 9:00	16					
8/28/2014 9:30	16.5					
8/28/2014 10:00	17					
8/28/2014 10:30	16					
8/28/2014 11:00	16					
8/28/2014 11:30	16					
8/28/2014 12:00	16					
8/28/2014 12:30	16					
8/28/2014 13:00	16					
8/28/2014 13:30	16					
8/28/2014 14:00	16					
8/28/2014 14:30	16					
8/28/2014 15:00	16					
8/28/2014 15:30	16					
8/28/2014 16:00	16					
8/28/2014 16:30	16					
8/28/2014 17:00	16					
8/28/2014 17:30	16					
8/28/2014 18:00	16					
8/28/2014 18:30	16					
8/28/2014 19:00	15.5					
8/28/2014 19:30	16					
8/28/2014 20:00	15.5					
8/28/2014 20:30	15.5					
8/28/2014 21:00	15.5					
8/28/2014 21:30	15.5					
8/28/2014 22:00	15.5					
8/28/2014 22:30	15.5					
8/28/2014 23:00	14					
8/28/2014 23:30	14.5					
8/29/2014 0:00	15					
8/29/2014 0:30	15.5					
8/29/2014 1:00	15.5					
8/29/2014 1:30	15.5					
8/29/2014 2:00	15.5					
8/29/2014 2:30	15.5					
8/29/2014 3:00	15.5					
8/29/2014 3:30	15.5					
8/29/2014 4:00	15.5					
8/29/2014 4:30	15.5					
8/29/2014 5:00	15.5					
8/29/2014 5:30	15.5					
8/29/2014 6:00	15.5					
8/29/2014 6:30	15.5					
8/29/2014 7:00	15.5					
8/29/2014 7:30	15.5					
8/29/2014 8:00	15.5					
8/29/2014 8:30	15.5					
8/29/2014 9:00	15.5					
8/29/2014 9:30	15.5					
8/29/2014 10:00	17					
8/29/2014 10:30	16					
8/29/2014 11:00	15.5					
8/29/2014 11:30	14					
8/29/2014 12:00	15					
8/29/2014 12:30	17.5					
8/29/2014 13:00	15.5					
8/29/2014 13:30	16					
8/29/2014 14:00	16					
8/29/2014 14:30	16					
8/29/2014 15:00	16					
8/29/2014 15:30	16					
8/29/2014 16:00	16					
8/29/2014 16:30	16					
8/29/2014 17:00	16					
8/29/2014 17:30	16					
8/29/2014 18:00	16					
